track_id,available_markets,popularity,genre,artist_name,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,dummy_column
3xKsf9qdS1CyvXSMEid6g8,MT,91,R&B,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('valence', 0.874511658888908), ('speechiness', 0.82223967310608), ('liveness', 0.7443784623499865), ('duration_ms', 0.6947563429548551), ('instrumentalness', 0.55716622343691), ('key', 0.5230829106035065), ('time_signature', 0.5213218268117544), ('loudness', 0.4560051886753923), ('tempo', 0.24424983812066425), ('acousticness', 0.20557497383663959), ('danceability', 0.11245463365070729), ('energy', 0.04234041205011507), ('mode', 0.016471890522643973)]"
2QjOHCTQ1Jl3zawyYOpxh6,AU,93,Pop,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('loudness', 0.9731419880089804), ('energy', 0.9013772877470795), ('tempo', 0.900351598257532), ('instrumentalness', 0.8896422597488935), ('liveness', 0.8258911009556764), ('speechiness', 0.6433658207686964), ('acousticness', 0.5361699372636265), ('danceability', 0.33467039543940247), ('valence', 0.28298673125774076), ('time_signature', 0.24155225239454892), ('duration_ms', 0.2354323728543084), ('mode', 0.02544723004117322), ('key', 0.021701174519072164)]"
5O2P9iiztwhomNh8xkR9lJ,SR,89,Dance,One Direction,Night Changes,0.859,0.672,226600,0.52,0.0,G#,0.115,-7.747,Major,0.0353,120.001,4/4,0.37,"[('instrumentalness', 0.8727916679168531), ('acousticness', 0.8378119231852582), ('key', 0.7967676768994474), ('mode', 0.4534547531652401), ('tempo', 0.3593845739466712), ('loudness', 0.3032261602290529), ('energy', 0.29217976620093344), ('time_signature', 0.2230292897427698), ('speechiness', 0.17473988099467663), ('valence', 0.09901657524132612), ('duration_ms', 0.08285270356895758), ('danceability', 0.08284113070926957), ('liveness', 0.0027978604238632077)]"
7KA4W4McWYRpgf0fWsJZWB,CH,92,Pop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('danceability', 0.8797283673877179), ('energy', 0.7672769304139929), ('time_signature', 0.7669667312758861), ('valence', 0.4923531022073574), ('speechiness', 0.37461755805538166), ('acousticness', 0.31658237446428394), ('duration_ms', 0.2583851530922022), ('instrumentalness', 0.2374662033822218), ('mode', 0.15389903740735744), ('tempo', 0.1349187786358006), ('key', 0.10100714640753983), ('liveness', 0.04387577607404203), ('loudness', 0.015373600476850657)]"
7MXVkk9YMctZqd1Srtv4MB,BT,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('danceability', 0.9181578228361389), ('time_signature', 0.899632243485631), ('speechiness', 0.8592739328044064), ('energy', 0.8573046419465459), ('liveness', 0.7651214238199022), ('loudness', 0.6107709260539238), ('tempo', 0.5764161832850229), ('key', 0.5018585209685101), ('duration_ms', 0.3351751586368551), ('acousticness', 0.23291559403039364), ('instrumentalness', 0.11632048747658918), ('mode', 0.08790314970832735), ('valence', 0.06504060059794636)]"
7KA4W4McWYRpgf0fWsJZWB,TH,92,Hip-Hop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('acousticness', 0.9930366829968101), ('time_signature', 0.9797683058569858), ('danceability', 0.9606723613883292), ('energy', 0.9280325327325585), ('liveness', 0.8323822483014391), ('duration_ms', 0.6783224095986425), ('speechiness', 0.45044310446526925), ('tempo', 0.3464679646050519), ('loudness', 0.3220901729312944), ('key', 0.26054695343318457), ('mode', 0.18652034457058453), ('valence', 0.18368395634787127), ('instrumentalness', 0.12011625179205832)]"
2QjOHCTQ1Jl3zawyYOpxh6,GM,93,Alternative,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('valence', 0.9841051149168186), ('speechiness', 0.937155246819437), ('instrumentalness', 0.9128297603211087), ('key', 0.8209970406226484), ('tempo', 0.7111736453030252), ('mode', 0.5847272621941425), ('loudness', 0.569154385005788), ('time_signature', 0.43945435110522735), ('acousticness', 0.2541449088250143), ('liveness', 0.21678282275986815), ('energy', 0.2045009649506253), ('danceability', 0.1535058749251964), ('duration_ms', 0.056165803031491324)]"
2QjOHCTQ1Jl3zawyYOpxh6,MC,93,Alternative,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('key', 0.9276433665049415), ('liveness', 0.8584669082060244), ('acousticness', 0.8352891845602058), ('tempo', 0.8055938929333288), ('valence', 0.7678577813630393), ('loudness', 0.6922340678284064), ('time_signature', 0.5972604562428532), ('danceability', 0.500870712603306), ('duration_ms', 0.4367916932565411), ('energy', 0.31763595791824184), ('mode', 0.0977428729253953), ('instrumentalness', 0.05046274984348098), ('speechiness', 0.04706406594181456)]"
2QjOHCTQ1Jl3zawyYOpxh6,BA,93,Children’s Music,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('mode', 0.9772969819031091), ('acousticness', 0.9627456130388126), ('instrumentalness', 0.9374574157482951), ('energy', 0.8936464706974632), ('duration_ms', 0.8465634888438228), ('speechiness', 0.6631181063130406), ('liveness', 0.5504678872350739), ('tempo', 0.5212450465239833), ('loudness', 0.2815830459479204), ('time_signature', 0.18461765229077953), ('danceability', 0.11377338333047082), ('valence', 0.08424984608143748), ('key', 0.0676414899843969)]"
3xKsf9qdS1CyvXSMEid6g8,RS,91,Alternative,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('duration_ms', 0.9374890514427826), ('speechiness', 0.7244744398295885), ('mode', 0.7186120921772357), ('danceability', 0.6606270761815699), ('loudness', 0.4081581000233774), ('valence', 0.31648696301654944), ('acousticness', 0.1542064646243948), ('liveness', 0.14472675059103302), ('instrumentalness', 0.12433056766883799), ('energy', 0.057961059930496495), ('key', 0.025298714145408963), ('time_signature', 0.020076391006386807), ('tempo', 0.004210245862798945)]"
7KA4W4McWYRpgf0fWsJZWB,HT,92,Hip-Hop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('time_signature', 0.9545514219809178), ('liveness', 0.9448179748757023), ('instrumentalness', 0.9425296818566533), ('duration_ms', 0.7940102388752939), ('danceability', 0.7711472544211546), ('tempo', 0.6719400669872233), ('loudness', 0.6622463579463386), ('energy', 0.6581535345325022), ('mode', 0.6515896293365362), ('acousticness', 0.6381983291301399), ('speechiness', 0.22416856010435637), ('valence', 0.12825582362730759), ('key', 0.046960468792755394)]"
7MXVkk9YMctZqd1Srtv4MB,KH,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('instrumentalness', 0.9756617823188449), ('liveness', 0.9704648282063303), ('key', 0.7980425232560027), ('duration_ms', 0.7770978469093304), ('speechiness', 0.7689285722851097), ('acousticness', 0.6379286777711505), ('time_signature', 0.6018500275396999), ('danceability', 0.5044076274894244), ('valence', 0.47699872202448423), ('mode', 0.47248764356583317), ('loudness', 0.245157225503296), ('tempo', 0.15978794811427255), ('energy', 0.021588729419186103)]"
2QjOHCTQ1Jl3zawyYOpxh6,ME,93,Alternative,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('loudness', 0.8888593714744062), ('valence', 0.8223287388793601), ('energy', 0.6246540036678963), ('mode', 0.6054867751088087), ('speechiness', 0.5728322701900804), ('key', 0.5650397224687825), ('time_signature', 0.5003438188925029), ('liveness', 0.4787391008230997), ('tempo', 0.4704810113987127), ('acousticness', 0.45125183312674866), ('instrumentalness', 0.3444138416311586), ('duration_ms', 0.203792641065365), ('danceability', 0.16409784257929627)]"
3xKsf9qdS1CyvXSMEid6g8,IE,91,Pop,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('speechiness', 0.9394501378086325), ('valence', 0.9371061285356156), ('danceability', 0.7994527122986207), ('duration_ms', 0.7594951521869753), ('loudness', 0.7593494908168233), ('key', 0.714774732340454), ('mode', 0.540344640466365), ('liveness', 0.5222360551805268), ('energy', 0.5221860788791197), ('time_signature', 0.5133348723382398), ('instrumentalness', 0.5091078965033172), ('acousticness', 0.34020257639654494), ('tempo', 0.1268126100204766)]"
2QjOHCTQ1Jl3zawyYOpxh6,TN,93,Pop,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('instrumentalness', 0.9425831481021208), ('liveness', 0.9235412741615727), ('mode', 0.9187673786574064), ('danceability', 0.9175069723107289), ('time_signature', 0.7754647746046625), ('energy', 0.6857573808920437), ('tempo', 0.6016063231647016), ('duration_ms', 0.48535989884598174), ('loudness', 0.4548454827942735), ('acousticness', 0.20247649121043976), ('valence', 0.19836452016948924), ('speechiness', 0.10211000737713538), ('key', 0.022519045283258543)]"
3xKsf9qdS1CyvXSMEid6g8,MZ,91,Rap,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('duration_ms', 0.9953373437574654), ('energy', 0.8570167589471056), ('danceability', 0.8519113886321654), ('liveness', 0.8355121594225612), ('key', 0.6388496475875441), ('tempo', 0.5374355267122306), ('loudness', 0.3595235952401098), ('time_signature', 0.3284271806326823), ('acousticness', 0.31357298001614664), ('mode', 0.28943867383577015), ('speechiness', 0.2043457917729351), ('valence', 0.20381422885626743), ('instrumentalness', 0.06937249020257674)]"
7KA4W4McWYRpgf0fWsJZWB,CV,92,Pop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('instrumentalness', 0.997051560344192), ('key', 0.9669090298562047), ('liveness', 0.9258754159995606), ('energy', 0.8587481324060109), ('mode', 0.8005503885642407), ('acousticness', 0.7563545228535846), ('loudness', 0.7377560266772791), ('duration_ms', 0.7364852552840365), ('speechiness', 0.6152058039705895), ('tempo', 0.35422398943564026), ('time_signature', 0.23796002808542394), ('valence', 0.1730923835625936), ('danceability', 0.07912504814505206)]"
7MXVkk9YMctZqd1Srtv4MB,EE,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('mode', 0.965796559631136), ('energy', 0.9645865863091437), ('key', 0.8487580520347837), ('duration_ms', 0.7572592495087125), ('danceability', 0.7450552117459351), ('liveness', 0.7394777754689518), ('valence', 0.7254007840332628), ('instrumentalness', 0.7141935313258541), ('loudness', 0.5954623359619649), ('tempo', 0.5510072749299499), ('acousticness', 0.4637422294880533), ('time_signature', 0.1383936572557738), ('speechiness', 0.12777962205066518)]"
7KA4W4McWYRpgf0fWsJZWB,BF,92,Rap,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('mode', 0.9792498959945882), ('tempo', 0.9149362861382251), ('duration_ms', 0.8041892900073495), ('speechiness', 0.7461157204499816), ('time_signature', 0.6942861241321655), ('danceability', 0.6309137242344239), ('liveness', 0.56173559222245), ('acousticness', 0.5516256133018245), ('loudness', 0.34143801612550395), ('instrumentalness', 0.1542859124953635), ('energy', 0.08363580295123285), ('valence', 0.058650817201497674), ('key', 0.039326993626788154)]"
3xKsf9qdS1CyvXSMEid6g8,BE,91,Pop,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('liveness', 0.8184409677420111), ('instrumentalness', 0.7893489601028998), ('key', 0.6747697084871791), ('speechiness', 0.6674985840813144), ('energy', 0.5624736327490624), ('duration_ms', 0.4815926767826433), ('loudness', 0.36425040628698857), ('time_signature', 0.3225054252533224), ('mode', 0.24857711931076754), ('danceability', 0.07980185770304982), ('valence', 0.038966806909602636), ('acousticness', 0.021610071467960568), ('tempo', 0.01750352843977987)]"
3xKsf9qdS1CyvXSMEid6g8,KG,91,Pop,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('duration_ms', 0.8810134856022346), ('acousticness', 0.8492025183054509), ('time_signature', 0.8407208240837164), ('danceability', 0.6580063447573509), ('energy', 0.485852465238785), ('valence', 0.48219781635497394), ('mode', 0.4611349282651245), ('tempo', 0.22217704303247443), ('instrumentalness', 0.2120168107656596), ('loudness', 0.18141099148049966), ('key', 0.17171152817171975), ('speechiness', 0.13912278088017394), ('liveness', 0.1234080681802191)]"
2QjOHCTQ1Jl3zawyYOpxh6,PA,93,Alternative,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('energy', 0.9649140137044666), ('liveness', 0.8286861696427605), ('time_signature', 0.7101872497679114), ('key', 0.681907587585937), ('tempo', 0.6729232552642405), ('acousticness', 0.5316984500421448), ('mode', 0.48900298810358034), ('loudness', 0.47025550083242773), ('danceability', 0.29319926636072835), ('instrumentalness', 0.12546055095163577), ('duration_ms', 0.06206932065084558), ('valence', 0.036534963637393614), ('speechiness', 0.030568614546111705)]"
7MXVkk9YMctZqd1Srtv4MB,NP,94,R&B,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('loudness', 0.9510722998221907), ('mode', 0.8074629275281492), ('liveness', 0.7966646264858255), ('key', 0.7889789151530486), ('valence', 0.49287447528754913), ('duration_ms', 0.42199143279987994), ('time_signature', 0.37617064429599223), ('instrumentalness', 0.3566432546738313), ('tempo', 0.33477062143565905), ('speechiness', 0.29619163621341715), ('acousticness', 0.2651588414527293), ('energy', 0.0851620085049476), ('danceability', 0.05398714238459268)]"
7KA4W4McWYRpgf0fWsJZWB,MO,92,Rap,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('valence', 0.8614478396845237), ('mode', 0.8504154235485079), ('instrumentalness', 0.6771536324164794), ('liveness', 0.6192164815742967), ('acousticness', 0.43463522836619495), ('key', 0.4226150538320046), ('tempo', 0.37392517684310544), ('time_signature', 0.3507919867928687), ('loudness', 0.20801614335696783), ('danceability', 0.14370666087619577), ('duration_ms', 0.10199487098772275), ('speechiness', 0.0602008110948935), ('energy', 0.010452129196093618)]"
7KA4W4McWYRpgf0fWsJZWB,RO,92,Pop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('valence', 0.9746961634884729), ('speechiness', 0.8728645374214336), ('mode', 0.8596573067117389), ('duration_ms', 0.644727388405325), ('liveness', 0.4349035096174736), ('key', 0.3452861452618087), ('danceability', 0.32393105116647825), ('acousticness', 0.2304724339379931), ('time_signature', 0.22365418424611494), ('loudness', 0.1896986866682273), ('tempo', 0.17163963935461124), ('instrumentalness', 0.11286361112897114), ('energy', 0.05792778895246897)]"
3w3y8KPTfNeOKPiqUTakBh,BZ,91,Pop,Bruno Mars,Locked Out Of Heaven,0.049,0.726,233478,0.698,0.0,F,0.309,-4.165,Major,0.0431,143.994,4/4,0.867,"[('duration_ms', 0.8102593230065068), ('danceability', 0.7908019688118365), ('acousticness', 0.7350693145037357), ('time_signature', 0.7142228403947432), ('key', 0.6372300114530338), ('liveness', 0.3525681038386035), ('instrumentalness', 0.3513591641805246), ('tempo', 0.26937636349185146), ('valence', 0.2619863034844494), ('loudness', 0.21176605258531744), ('speechiness', 0.13775869963793042), ('energy', 0.07315952820507898), ('mode', 0.01175763257187834)]"
3xKsf9qdS1CyvXSMEid6g8,FR,91,R&B,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('energy', 0.8007040336574657), ('loudness', 0.7369809537202985), ('key', 0.6994477512454587), ('acousticness', 0.6529016635953339), ('instrumentalness', 0.5350395936564368), ('valence', 0.5106828480489942), ('mode', 0.42370727619478954), ('duration_ms', 0.3278560141794461), ('speechiness', 0.2785365313677075), ('liveness', 0.25829206083070266), ('tempo', 0.2379781322212754), ('danceability', 0.19348859894819959), ('time_signature', 0.06105799699173975)]"
7MXVkk9YMctZqd1Srtv4MB,BB,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('acousticness', 0.921404297847107), ('instrumentalness', 0.8908763379763579), ('loudness', 0.8846964371260305), ('valence', 0.8466889468432858), ('speechiness', 0.776311524908078), ('tempo', 0.7451446503651267), ('duration_ms', 0.6576930794867317), ('danceability', 0.6198653687280505), ('liveness', 0.42195201932377224), ('energy', 0.412475316044838), ('key', 0.0781448255263999), ('time_signature', 0.038015394808638026), ('mode', 0.029147672278235004)]"
2QjOHCTQ1Jl3zawyYOpxh6,GW,93,Rock,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('danceability', 0.794865021550228), ('energy', 0.7672672767645103), ('tempo', 0.7628558962524594), ('mode', 0.748201224498318), ('duration_ms', 0.6075742577548693), ('valence', 0.5723302694615755), ('acousticness', 0.5377401985736877), ('instrumentalness', 0.45575714550920665), ('loudness', 0.44052590451218243), ('time_signature', 0.3554268286234755), ('key', 0.27879858746304065), ('speechiness', 0.2170229413218847), ('liveness', 0.21196587820048896)]"
7KA4W4McWYRpgf0fWsJZWB,PK,92,Rap,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('key', 0.9711353011297716), ('energy', 0.9494324309052238), ('time_signature', 0.7025906568082861), ('duration_ms', 0.6802776252146897), ('tempo', 0.66648117050081), ('loudness', 0.660853277287392), ('valence', 0.5047014218485595), ('instrumentalness', 0.4688133790802246), ('danceability', 0.39396440488575646), ('acousticness', 0.3381268751876523), ('mode', 0.3066040619491923), ('speechiness', 0.25496736247375995), ('liveness', 0.24039708531288162)]"
7MXVkk9YMctZqd1Srtv4MB,FM,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('liveness', 0.9237464638942573), ('valence', 0.8438377001475538), ('acousticness', 0.6943232265330379), ('energy', 0.6326419955415896), ('loudness', 0.6313264935977624), ('key', 0.47561479888141167), ('time_signature', 0.45236348195051335), ('duration_ms', 0.33497119559460076), ('mode', 0.31706934410752574), ('tempo', 0.1581458142578689), ('instrumentalness', 0.14779517950557453), ('speechiness', 0.09163687735340298), ('danceability', 0.07815279116083229)]"
7MXVkk9YMctZqd1Srtv4MB,MG,94,R&B,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('mode', 0.9740876854773917), ('liveness', 0.8517106934269197), ('time_signature', 0.8248662164810864), ('loudness', 0.8218811732000565), ('danceability', 0.6932134757515707), ('instrumentalness', 0.6918677868621822), ('energy', 0.5821930673220742), ('acousticness', 0.44056093263709317), ('duration_ms', 0.3830547826185092), ('valence', 0.1576837345183063), ('key', 0.11405196852602939), ('speechiness', 0.10516300395110356), ('tempo', 0.10489075799288716)]"
7MXVkk9YMctZqd1Srtv4MB,TL,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('tempo', 0.9384237757024259), ('acousticness', 0.9281608756644358), ('liveness', 0.8216950643223859), ('speechiness', 0.8011148139287978), ('danceability', 0.62514091286195), ('mode', 0.589064619186647), ('valence', 0.540347957285769), ('duration_ms', 0.5026016024719202), ('instrumentalness', 0.37612837309528235), ('key', 0.3175882006969126), ('loudness', 0.3151170171624118), ('time_signature', 0.31156008590170914), ('energy', 0.30499960762915146)]"
2QjOHCTQ1Jl3zawyYOpxh6,BS,93,Children’s Music,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('key', 0.9488380362496086), ('liveness', 0.8334511824863499), ('duration_ms', 0.7977785622122708), ('speechiness', 0.78600396163601), ('instrumentalness', 0.7629850125194485), ('loudness', 0.6788662138689543), ('valence', 0.3845487071252365), ('danceability', 0.30572273154228935), ('mode', 0.25552805708569293), ('time_signature', 0.20523517041685702), ('acousticness', 0.1781403312371983), ('tempo', 0.038769246448368655), ('energy', 0.023807235030024687)]"
7MXVkk9YMctZqd1Srtv4MB,AO,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('time_signature', 0.9585063554158504), ('energy', 0.8426528523475052), ('duration_ms', 0.7932072598354692), ('tempo', 0.6632754674328676), ('acousticness', 0.5229701450943889), ('liveness', 0.5011559441572083), ('loudness', 0.4148856398344465), ('key', 0.360816377535765), ('mode', 0.2964787822989008), ('danceability', 0.2958415375725286), ('speechiness', 0.22990800044519166), ('valence', 0.07019596035376441), ('instrumentalness', 0.0071829919792560926)]"
2QjOHCTQ1Jl3zawyYOpxh6,TW,93,Children’s Music,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('mode', 0.8462170701750612), ('energy', 0.8112201522139321), ('valence', 0.793333847686869), ('key', 0.7148431557990442), ('acousticness', 0.7009555225793437), ('duration_ms', 0.6001743160535025), ('liveness', 0.5604627388599227), ('time_signature', 0.4386860901262004), ('tempo', 0.3563185919939236), ('instrumentalness', 0.21265434997050414), ('loudness', 0.17569374599073906), ('speechiness', 0.1680711480838588), ('danceability', 0.08942746138070523)]"
2QjOHCTQ1Jl3zawyYOpxh6,CL,93,Rock,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('liveness', 0.939132753921555), ('key', 0.9102896044907336), ('acousticness', 0.8447523866871767), ('loudness', 0.8214974396840944), ('tempo', 0.8040470912965416), ('speechiness', 0.7976048789692365), ('energy', 0.7091009423170078), ('mode', 0.33314161999797365), ('duration_ms', 0.31598378197298627), ('danceability', 0.2618961457107357), ('time_signature', 0.23862403832119194), ('valence', 0.1908599647909135), ('instrumentalness', 0.028917677976061484)]"
7MXVkk9YMctZqd1Srtv4MB,MN,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('speechiness', 0.9472886410644394), ('time_signature', 0.9335612874654518), ('tempo', 0.8837960960799784), ('danceability', 0.4965310785861804), ('mode', 0.3118763144661395), ('duration_ms', 0.3116830129469881), ('valence', 0.28817559953700844), ('energy', 0.27190979406229976), ('acousticness', 0.16020883071148884), ('liveness', 0.09226808196354375), ('key', 0.04459310987332188), ('instrumentalness', 0.012134401712814213), ('loudness', 0.00889262907065913)]"
7MXVkk9YMctZqd1Srtv4MB,ZM,94,R&B,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('speechiness', 0.9416393048442241), ('acousticness', 0.9405838262043903), ('instrumentalness', 0.8957142158846045), ('mode', 0.8498904428660574), ('duration_ms', 0.7588219081868998), ('tempo', 0.7392009358090045), ('key', 0.4007229942347701), ('valence', 0.3170364444295457), ('danceability', 0.24080277566588315), ('loudness', 0.23716139905527878), ('time_signature', 0.20655411862555317), ('liveness', 0.14077787533452568), ('energy', 0.0016900399136536848)]"
7MXVkk9YMctZqd1Srtv4MB,DJ,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('acousticness', 0.9590591851118865), ('duration_ms', 0.9542661156352086), ('instrumentalness', 0.851437443484815), ('speechiness', 0.7930825620465467), ('valence', 0.7831449753652878), ('mode', 0.7389468131856914), ('liveness', 0.7241902243995245), ('loudness', 0.7029173622514676), ('key', 0.6506210065685375), ('danceability', 0.632236003778099), ('energy', 0.3058576415196753), ('tempo', 0.20786695460964888), ('time_signature', 0.0459066668072049)]"
7MXVkk9YMctZqd1Srtv4MB,DZ,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('time_signature', 0.966033317197712), ('key', 0.7974364048206898), ('danceability', 0.6045268101351885), ('mode', 0.5329774435412707), ('loudness', 0.46244300152599516), ('valence', 0.3895747449409491), ('instrumentalness', 0.3715086882591937), ('speechiness', 0.3319717067539878), ('acousticness', 0.28019545271179036), ('tempo', 0.26378540849393695), ('energy', 0.144359688149995), ('duration_ms', 0.12197999991223729), ('liveness', 0.0801424661649055)]"
7MXVkk9YMctZqd1Srtv4MB,ML,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('danceability', 0.8743042375257285), ('duration_ms', 0.8452945296995507), ('mode', 0.8105192790105693), ('valence', 0.7799277227703565), ('loudness', 0.6236988750737578), ('liveness', 0.5056407605530094), ('acousticness', 0.36029463152571295), ('time_signature', 0.3189049768332902), ('tempo', 0.30764735533411625), ('key', 0.185742672902108), ('speechiness', 0.11948201708373296), ('energy', 0.08003584941593678), ('instrumentalness', 0.05698282293379575)]"
7MXVkk9YMctZqd1Srtv4MB,HU,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('valence', 0.8965811462851737), ('time_signature', 0.8881413699443007), ('speechiness', 0.8833024356280995), ('danceability', 0.8368256195117769), ('tempo', 0.7503820179853411), ('loudness', 0.6957334835300355), ('mode', 0.6721158232386206), ('energy', 0.5561051348075844), ('acousticness', 0.4726738860363905), ('key', 0.4609624884351129), ('liveness', 0.3861452548195783), ('duration_ms', 0.08352707765444078), ('instrumentalness', 0.0374880028718374)]"
3xKsf9qdS1CyvXSMEid6g8,TG,91,Alternative,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('loudness', 0.9930417167042316), ('speechiness', 0.9303870066444024), ('valence', 0.8691841185091668), ('time_signature', 0.8092871971190518), ('energy', 0.7777800877494788), ('liveness', 0.5828406057004683), ('duration_ms', 0.5513001533246217), ('acousticness', 0.4719088804205709), ('key', 0.42347522336681276), ('tempo', 0.32230799816691735), ('mode', 0.28379506046856307), ('danceability', 0.22564280530510916), ('instrumentalness', 0.0828599083470376)]"
